% Model:              20230330_4_ideal_sweep.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jan 14 2026, 18:30
% Table:              Table 5 - 
% freq                                            neff                                              mode_overlap                                      A_eff                                             overlap
1.813744370900000E14                              1.385675846709831E0-5.198020401497427E-3i         0.000000000000000E0                               1.767921145452306E-10                             8.743582813845746E-7+2.057862534043734E-7i
1.813744370900000E14                              1.386637026858579E0-1.767541364526536E-10i        1.000000000000000E0                               3.034859281526520E-12                             8.956274904064206E-1+9.022725021503812E-5i
1.813744370900000E14                              1.386983497974286E0-4.345796732385218E-3i         0.000000000000000E0                               1.673836094276854E-10                             -1.207602978039540E-7-2.040694435229326E-7i
1.813744370900000E14                              1.387244847743037E0-5.415595476744923E-3i         0.000000000000000E0                               2.469525909229698E-10                             6.904627170640660E-7+6.210882278133752E-8i
1.836228805250000E14                              1.384213760754309E0-4.211622851261943E-3i         0.000000000000000E0                               3.224229494238739E-10                             -7.375647867967932E-8-8.262913475467209E-7i
1.836228805250000E14                              1.387426667673835E0-5.460773692031917E-3i         0.000000000000000E0                               2.283268738691926E-10                             5.958791919876130E-7+2.255582471335313E-7i
1.836228805250000E14                              1.387779993647379E0-1.136437001978955E-10i        1.000000000000000E0                               2.956758871220361E-12                             9.002430562117097E-1+7.368610033710020E-5i
1.836228805250000E14                              1.388607678970687E0-4.242600188829540E-3i         0.000000000000000E0                               1.807788177919850E-10                             1.509961046916219E-7-2.940149961639068E-7i
1.836228805250000E14                              1.388902223079429E0-5.213095365125597E-3i         0.000000000000000E0                               2.781636734438125E-10                             4.994173799356961E-7-8.103649753344380E-9i
1.858713239600000E14                              1.386006834469340E0-4.493685804894703E-3i         0.000000000000000E0                               2.767193583772129E-10                             1.279115350476092E-6-6.149402644094260E-7i
1.858713239600000E14                              1.386405259086519E0-4.652779018377096E-3i         0.000000000000000E0                               2.633948371322423E-10                             -9.267333676502293E-8-2.367801332140864E-6i
1.858713239600000E14                              1.388901090446554E0-7.215617175932556E-11i        1.000000000000000E0                               2.884208982320391E-12                             9.048606592863331E-1+6.122118700511967E-5i
1.858713239600000E14                              1.389251507243078E0-5.124628678439274E-3i         0.000000000000000E0                               2.229791405036687E-10                             5.252396400595596E-7+2.943150087502802E-7i
1.858713239600000E14                              1.390415825376261E0-4.214996039037444E-3i         0.000000000000000E0                               2.112043310325893E-10                             1.353083356690668E-8-2.542122449578518E-7i
1.881197673950000E14                              1.387557357119145E0-4.101088613847615E-3i         0.000000000000000E0                               3.173550416697309E-10                             1.139333144055596E-7-2.916430861269003E-7i
1.881197673950000E14                              1.387634072038801E0-4.551685084736469E-3i         0.000000000000000E0                               2.641730591008669E-10                             3.342068484398850E-7-2.224323419027706E-6i
