% Model:              PCF_sweep.mph
% Version:            COMSOL 6.3.0.420
% Date:               Oct 15 2025, 02:46
% Table:              Table 1 - 
% freq                                            neff                                              mode_overlap                                      overlap
4.894111876850000E14                              1.451586521059074E0-1.629672150339224E-3i         0.000000000000000E0                               1.173762996465641E-3+3.668940074890372E-4i
4.894111876850000E14                              1.451647355318174E0-1.578964059264833E-3i         0.000000000000000E0                               -4.645078499685298E-5+2.674037231927314E-5i
4.894111876850000E14                              1.451712827323874E0-1.200986139768466E-8i         1.000000000000000E0                               9.975956247620502E-1+1.832970456893915E-3i
4.894111876850000E14                              1.451809602680786E0-1.609355307677622E-3i         0.000000000000000E0                               4.982601604962678E-6+1.558412903475990E-5i
4.894111876850000E14                              1.452068821826720E0-1.484826531786246E-3i         0.000000000000000E0                               4.025673243729222E-6+2.278634040053370E-5i
4.916596311200000E14                              1.451725723274327E0-1.610229134507312E-3i         0.000000000000000E0                               1.279445047891274E-3+6.216924058447643E-5i
4.916596311200000E14                              1.451786017965633E0-1.565342804022818E-3i         0.000000000000000E0                               -7.755952323058743E-5+3.788645207598959E-5i
4.916596311200000E14                              1.451848554654012E0-1.145790773819243E-8i         1.000000000000000E0                               9.976211330425240E-1+1.755702181414813E-3i
4.916596311200000E14                              1.451948853727471E0-1.590656939647001E-3i         0.000000000000000E0                               4.302236025137113E-6+2.186954078174142E-5i
4.916596311200000E14                              1.452203397007570E0-1.468410895157032E-3i         0.000000000000000E0                               1.406121300236233E-5+2.113228763198646E-5i
4.939080745550000E14                              1.451726180097127E0-1.579491929248375E-3i         0.000000000000000E0                               -8.164976200634453E-5-4.010169403425515E-5i
4.939080745550000E14                              1.451929425409818E0-1.555326493056310E-3i         0.000000000000000E0                               -6.204564377473916E-5-2.241331322351822E-6i
4.939080745550000E14                              1.451984028915696E0-1.094299607578600E-8i         1.000000000000000E0                               9.977561533887982E-1+1.604539156815224E-3i
4.939080745550000E14                              1.452084236429593E0-1.569597159019357E-3i         0.000000000000000E0                               -3.432307656732885E-5-1.686252185794446E-5i
4.939080745550000E14                              1.452345691371178E0-1.456792595670454E-3i         0.000000000000000E0                               1.231403283107888E-6+1.850724329308892E-5i
4.961565179900000E14                              1.451867592014112E0-1.559679501159904E-3i         0.000000000000000E0                               -6.169811302299497E-5-3.252527516288284E-5i
4.961565179900000E14                              1.452063476428482E0-1.539781987548632E-3i         0.000000000000000E0                               -1.078580255064551E-6+3.060743324639572E-5i
4.961565179900000E14                              1.452119232523092E0-1.046031613312669E-8i         1.000000000000000E0                               9.978921383787692E-1+1.555086988982336E-3i
4.961565179900000E14                              1.452229391893840E0-1.562659317685331E-3i         0.000000000000000E0                               2.447479752557659E-6-5.273224534453037E-6i
4.961565179900000E14                              1.452491247476770E0-1.446217772188080E-3i         0.000000000000000E0                               -2.190270857375280E-6+1.080729406125162E-5i
4.984049614250000E14                              1.452011371495118E0-1.510653605441879E-3i         0.000000000000000E0                               -1.250959404624859E-4+6.619642584152619E-5i
4.984049614250000E14                              1.452206342359152E0-1.535193462369044E-3i         0.000000000000000E0                               -4.783447810580527E-5+2.876551413929251E-5i
4.984049614250000E14                              1.452254174710018E0-1.006909436526921E-8i         1.000000000000000E0                               9.978867437899046E-1+1.521921228544972E-3i
4.984049614250000E14                              1.452359835496396E0-1.543899679761866E-3i         0.000000000000000E0                               1.448872278065449E-5+4.327568614784328E-6i
4.984049614250000E14                              1.452616515172869E0-1.432224790433964E-3i         0.000000000000000E0                               1.629516912792315E-5+4.842243172618450E-5i
5.006534048600000E14                              1.452152881111681E0-1.509894459148380E-3i         0.000000000000000E0                               -1.728446688726107E-4+4.720812111931847E-5i
5.006534048600000E14                              1.452345949554994E0-1.521577382741064E-3i         0.000000000000000E0                               -1.134523645496024E-5+1.163531619197599E-5i
5.006534048600000E14                              1.452388883465054E0-9.657898328047438E-9i         1.000000000000000E0                               9.982609439839214E-1+1.469722944374682E-3i
5.006534048600000E14                              1.452509267665207E0-1.532899475394933E-3i         0.000000000000000E0                               3.201186024643836E-5+7.837413322259759E-6i
5.006534048600000E14                              1.452751087520967E0-1.419048681134625E-3i         0.000000000000000E0                               9.542448211794895E-6+5.385895941736193E-5i
5.029018482950000E14                              1.452445459307386E0-1.543318512883726E-3i         0.000000000000000E0                               1.255276014174843E-3+2.546979741829959E-4i
5.029018482950000E14                              1.452492034827092E0-1.500412612324714E-3i         0.000000000000000E0                               -6.070420272731560E-5+1.865730115817705E-5i
5.029018482950000E14                              1.452523348828098E0-9.164863307108190E-9i         1.000000000000000E0                               9.982338007215599E-1+1.442253997410007E-3i
5.029018482950000E14                              1.452656664206022E0-1.517555493372524E-3i         0.000000000000000E0                               -3.752519898738512E-6-2.911284808546235E-6i
5.029018482950000E14                              1.452895621694811E0-1.415634514616142E-3i         0.000000000000000E0                               -4.260685981738569E-6+1.935627053095327E-5i
5.051502917300000E14                              1.452443815931055E0-1.504235058435282E-3i         0.000000000000000E0                               -1.877748300623835E-4-6.222595398733048E-5i
5.051502917300000E14                              1.452620687562887E0-1.505721137082651E-3i         0.000000000000000E0                               7.367810200313280E-5+6.210653016546940E-5i
5.051502917300000E14                              1.452657583303874E0-8.833511386294914E-9i         1.000000000000000E0                               9.984656495256783E-1+1.355510495564356E-3i
5.051502917300000E14                              1.452794461135091E0-1.503358622506261E-3i         0.000000000000000E0                               3.601159272814597E-5+7.819741213225787E-6i
5.051502917300000E14                              1.453025893833183E0-1.401732605895911E-3i         0.000000000000000E0                               1.391698200961657E-6+2.453592251865586E-5i
5.073987351650000E14                              1.452736435594820E0-1.501355457896698E-3i         0.000000000000000E0                               1.313907548337220E-3+1.040598367178155E-4i
5.073987351650000E14                              1.452775526252393E0-1.475875085577572E-3i         0.000000000000000E0                               5.318180240576113E-5+1.869423118378470E-5i
5.073987351650000E14                              1.452791600134546E0-8.417908884538491E-9i         1.000000000000000E0                               9.982571861145730E-1+1.245008722852298E-3i
5.073987351650000E14                              1.452924611581359E0-1.489370567154535E-3i         0.000000000000000E0                               4.629870177778989E-5+1.857199402568813E-5i
5.073987351650000E14                              1.453162958236523E0-1.389190920419845E-3i         0.000000000000000E0                               -1.077012736425757E-5+2.371841208570065E-5i
5.096471786000000E14                              1.452728681921149E0-1.449585134506939E-3i         0.000000000000000E0                               -7.937232023574067E-5+4.875772985016970E-5i
5.096471786000000E14                              1.452918130052663E0-1.446690708332126E-3i         0.000000000000000E0                               -3.365125309896465E-5-3.579299482090377E-5i
5.096471786000000E14                              1.452925419667926E0-8.101741282651786E-9i         1.000000000000000E0                               9.985349804532184E-1+1.429824950982660E-3i
5.096471786000000E14                              1.453056164233152E0-1.481970065950005E-3i         0.000000000000000E0                               2.160194594205884E-5+1.085563432932461E-5i
5.096471786000000E14                              1.453313481030729E0-1.359919483255958E-3i         0.000000000000000E0                               2.854705038458598E-6+4.742637711423583E-5i
5.118956220350000E14                              1.452867483760303E0-1.436207610078489E-3i         0.000000000000000E0                               -9.434386189606401E-5+5.114995803237367E-5i
5.118956220350000E14                              1.453053186394471E0-1.443550760394474E-3i         0.000000000000000E0                               -9.824618458186649E-6+3.587572536756478E-5i
5.118956220350000E14                              1.453059035275955E0-7.761389718618717E-9i         1.000000000000000E0                               9.985414036366991E-1+1.193512616087396E-3i
5.118956220350000E14                              1.453210036985459E0-1.466369868335537E-3i         0.000000000000000E0                               2.520018337544927E-5+2.122318605056902E-5i
5.118956220350000E14                              1.453440610628662E0-1.352312905714584E-3i         0.000000000000000E0                               9.053595041876944E-6+4.075887291312776E-5i
5.141440654700000E14                              1.452831907863473E0-1.430314229143194E-3i         0.000000000000000E0                               -9.850885114570613E-6+4.202246941923866E-5i
5.141440654700000E14                              1.453189409164073E0-1.435169383857290E-3i         0.000000000000000E0                               -1.622192549518898E-5+4.829394478607994E-5i
5.141440654700000E14                              1.453192461094422E0-7.402656310018746E-9i         1.000000000000000E0                               9.986458747325859E-1+1.141059709287948E-3i
5.141440654700000E14                              1.453362143161910E0-1.457559987437219E-3i         0.000000000000000E0                               -4.100181801689524E-6+6.666864650438058E-6i
5.141440654700000E14                              1.453577944960825E0-1.348013474071351E-3i         0.000000000000000E0                               4.446083112270094E-6+1.512003853736024E-5i
5.163925089050000E14                              1.453155827130576E0-1.449945598477355E-3i         0.000000000000000E0                               -1.033144567124437E-4-6.585542340453169E-6i
5.163925089050000E14                              1.453323468731687E0-1.422724641130073E-3i         0.000000000000000E0                               -1.378706253502128E-5+2.029624545358298E-5i
5.163925089050000E14                              1.453325707682079E0-7.089853088718163E-9i         1.000000000000000E0                               9.987731494079464E-1+1.093894494755015E-3i
5.163925089050000E14                              1.453493768741405E0-1.439771071799129E-3i         0.000000000000000E0                               -4.460113152461549E-6+7.981157127774446E-6i
5.163925089050000E14                              1.453712543209449E0-1.330051798938199E-3i         0.000000000000000E0                               1.150309347379574E-5+1.543067078672152E-5i
5.186409523400000E14                              1.453301719894640E0-1.438710655711317E-3i         0.000000000000000E0                               -1.342659096510976E-4-1.560043207967120E-5i
5.186409523400000E14                              1.453458777627788E0-6.797312657271703E-9i         1.000000000000000E0                               9.986944669722769E-1+1.066137524447683E-3i
5.186409523400000E14                              1.453474299945391E0-1.405748091060467E-3i         0.000000000000000E0                               -4.752102864767407E-5+5.124207028410386E-5i
5.186409523400000E14                              1.453624743712968E0-1.431009012221388E-3i         0.000000000000000E0                               -2.165639886513838E-5-1.564354034316284E-5i
5.186409523400000E14                              1.453857007566425E0-1.327738284382185E-3i         0.000000000000000E0                               -7.907578739036028E-6+4.707935364653049E-6i
5.208893957750000E14                              1.453430035663502E0-1.394224546771780E-3i         0.000000000000000E0                               -1.524029027668167E-4+5.018308028868353E-5i
5.208893957750000E14                              1.453591694483263E0-6.572602613210104E-9i         1.000000000000000E0                               9.987518752946041E-1+9.583511832887766E-4i
5.208893957750000E14                              1.453607280514566E0-1.402053103501221E-3i         0.000000000000000E0                               -4.996857901111556E-6+1.936621526679046E-5i
5.208893957750000E14                              1.453757842752838E0-1.417305382775341E-3i         0.000000000000000E0                               1.658764833284833E-5+3.735878376298068E-5i
5.208893957750000E14                              1.453976631927090E0-1.311403336258761E-3i         0.000000000000000E0                               1.613409447384268E-5+4.716305978656542E-5i
5.231378392100000E14                              1.453691093770070E0-1.427611499040039E-3i         0.000000000000000E0                               1.317861522525692E-3-1.802625054929775E-4i
5.231378392100000E14                              1.453724449805840E0-6.262501090362428E-9i         1.000000000000000E0                               9.987271393237143E-1+1.004569694243567E-3i
5.231378392100000E14                              1.453744601674102E0-1.385155228000875E-3i         0.000000000000000E0                               -2.461718454364469E-5+2.501470415813774E-5i
5.231378392100000E14                              1.453914059120679E0-1.402876123243615E-3i         0.000000000000000E0                               -1.172269946056978E-5+1.254926260130052E-6i
5.231378392100000E14                              1.454125389358159E0-1.298027922173506E-3i         0.000000000000000E0                               7.210128431554825E-6+1.190807082145498E-5i
5.253862826450000E14                              1.453529946966125E0-1.344063175520340E-3i         0.000000000000000E0                               2.430894032213489E-5+2.218214045956597E-5i
5.253862826450000E14                              1.453709612649795E0-1.379066792803864E-3i         0.000000000000000E0                               -1.370726847950900E-4+5.810179139260437E-6i
5.253862826450000E14                              1.453857061743306E0-6.052790340771554E-9i         1.000000000000000E0                               9.988460613810417E-1+9.304280607582020E-4i
5.253862826450000E14                              1.453884571470098E0-1.385209567729595E-3i         0.000000000000000E0                               5.169642578909626E-5+1.713508039191039E-5i
5.253862826450000E14                              1.454246953905419E0-1.280456183092290E-3i         0.000000000000000E0                               3.190965111768712E-5+2.770587088584338E-5i
5.276347260800000E14                              1.453672605472782E0-1.343921131469445E-3i         0.000000000000000E0                               -1.354138120484438E-5+5.571468326056296E-5i
5.276347260800000E14                              1.453861478574996E0-1.389551052190264E-3i         0.000000000000000E0                               -1.444258889722607E-4-3.086504716329815E-5i
5.276347260800000E14                              1.453989542719917E0-5.785186805674561E-9i         1.000000000000000E0                               9.987795377630035E-1+9.784109864889722E-4i
5.276347260800000E14                              1.454018554103532E0-1.353113383569639E-3i         0.000000000000000E0                               -2.634389454594938E-5-7.227167525150596E-5i
5.276347260800000E14                              1.454397187561089E0-1.267949174746164E-3i         0.000000000000000E0                               -1.305188583203843E-7+1.073634428629047E-5i
5.298831695150000E14                              1.453814772400317E0-1.319196212936297E-3i         0.000000000000000E0                               1.711086291481726E-5+1.437448927260295E-5i
5.298831695150000E14                              1.453981940321347E0-1.358883087029758E-3i         0.000000000000000E0                               -1.438658914494175E-4+3.742467480345280E-6i
5.298831695150000E14                              1.454121887047803E0-5.588954451789399E-9i         1.000000000000000E0                               9.989554989249477E-1+8.745457157893031E-4i
5.298831695150000E14                              1.454157504805935E0-1.358774015773023E-3i         0.000000000000000E0                               1.024493560009057E-4+1.001742521978261E-5i
5.298831695150000E14                              1.454514545655650E0-1.259313487267195E-3i         0.000000000000000E0                               3.096605922719809E-5+2.127472243571984E-5i
5.321316129500000E14                              1.453963920237485E0-1.319473208477049E-3i         0.000000000000000E0                               1.310774038793854E-5+6.509452935011551E-5i
5.321316129500000E14                              1.454120957808796E0-1.354878254557500E-3i         0.000000000000000E0                               -2.063660792246656E-4-5.705797898587619E-5i
5.321316129500000E14                              1.454254126374041E0-5.367264280155791E-9i         1.000000000000000E0                               9.990852779433450E-1+8.680292084802981E-4i
5.321316129500000E14                              1.454295785478932E0-1.355769242298769E-3i         0.000000000000000E0                               4.423337714413226E-5+2.239519203969978E-6i
5.321316129500000E14                              1.454647284208034E0-1.256898432394456E-3i         0.000000000000000E0                               2.735112062175321E-5+2.405801617058875E-5i
5.343800563850000E14                              1.454099082336911E0-1.303633422254821E-3i         0.000000000000000E0                               3.585791218450600E-5+8.000892771288063E-5i
5.343800563850000E14                              1.454255605245672E0-1.345801733770796E-3i         0.000000000000000E0                               -1.221588992719229E-4+2.208143171465994E-5i
5.343800563850000E14                              1.454386232989431E0-5.150621384490740E-9i         1.000000000000000E0                               9.992064502765059E-1+7.877836940442012E-4i
5.343800563850000E14                              1.454428917001800E0-1.348135942099916E-3i         0.000000000000000E0                               1.650405645239825E-5+2.525493481762190E-5i
5.343800563850000E14                              1.454782089250832E0-1.248069486770814E-3i         0.000000000000000E0                               2.963249159346516E-5+2.837288262978616E-5i
5.366284998200000E14                              1.454245489653005E0-1.290597543005481E-3i         0.000000000000000E0                               2.199484461899265E-5+2.811604276252873E-5i
5.366284998200000E14                              1.454392876065399E0-1.334656889968635E-3i         0.000000000000000E0                               -1.352168986815852E-4+4.496190617672217E-6i
5.366284998200000E14                              1.454518243303711E0-4.959908903466038E-9i         1.000000000000000E0                               9.991722576348009E-1+8.049093784861183E-4i
5.366284998200000E14                              1.454562863013704E0-1.330119794133358E-3i         0.000000000000000E0                               2.551023900163903E-5+3.971961947775429E-5i
5.366284998200000E14                              1.454915977150549E0-1.231113096976521E-3i         0.000000000000000E0                               2.407903809761525E-5+3.184546758699886E-5i
5.388769432550000E14                              1.454386187836213E0-1.295884684957683E-3i         0.000000000000000E0                               3.499459355386763E-5+5.554416717890835E-5i
5.388769432550000E14                              1.454650164871771E0-4.729098094571236E-9i         1.000000000000000E0                               9.991566599154462E-1+6.184172044969551E-4i
5.388769432550000E14                              1.454702532156601E0-1.313232721856390E-3i         0.000000000000000E0                               -2.711824949078271E-5-3.920779142527948E-5i
5.388769432550000E14                              1.454859815179657E0-1.348701482191657E-3i         0.000000000000000E0                               2.894901771124616E-5-1.423707911973557E-5i
5.388769432550000E14                              1.455058257646294E0-1.239085318362793E-3i         0.000000000000000E0                               -5.368297092230974E-6+1.311505010462668E-5i
5.411253866900000E14                              1.454524187190894E0-1.290238296627810E-3i         0.000000000000000E0                               4.695722700250378E-5+3.610580888753749E-5i
5.411253866900000E14                              1.454781978957585E0-4.569560247569969E-9i         1.000000000000000E0                               9.993168777944460E-1+5.959346006364232E-4i
5.411253866900000E14                              1.454839716955438E0-1.305472103774405E-3i         0.000000000000000E0                               -4.613351996706511E-5+1.740219821000124E-5i
5.411253866900000E14                              1.454992347511629E0-1.323440469732483E-3i         0.000000000000000E0                               -1.874899216252136E-5-1.849174256726254E-5i
5.411253866900000E14                              1.455188299808018E0-1.224566147239408E-3i         0.000000000000000E0                               -1.957565196017221E-5+1.279897911775668E-5i
5.433738301250000E14                              1.454658243003374E0-1.259844026699375E-3i         0.000000000000000E0                               2.469362939879420E-5+5.862040810264854E-5i
5.433738301250000E14                              1.454808175806870E0-1.308386265592909E-3i         0.000000000000000E0                               -3.883774650304492E-4+1.867702763639852E-6i
5.433738301250000E14                              1.454913725242162E0-4.416008407042361E-9i         1.000000000000000E0                               9.992456363741855E-1+7.038406710563516E-4i
5.433738301250000E14                              1.454987084348135E0-1.299232922730844E-3i         0.000000000000000E0                               4.979038358246872E-5+2.817988782360855E-5i
5.433738301250000E14                              1.455315334734538E0-1.215781450372369E-3i         0.000000000000000E0                               2.705977034209878E-5+4.425123915336713E-5i
5.456222735600000E14                              1.454809736862863E0-1.263801781523653E-3i         0.000000000000000E0                               9.672100737727143E-5+6.047200129968950E-5i
5.456222735600000E14                              1.454953446314967E0-1.305741850350031E-3i         0.000000000000000E0                               -2.655038557251189E-4-1.833086441389771E-4i
5.456222735600000E14                              1.455045391709730E0-4.241331912102214E-9i         1.000000000000000E0                               9.993300751928699E-1+6.253934917929357E-4i
5.456222735600000E14                              1.455127002169229E0-1.294203199278219E-3i         0.000000000000000E0                               5.133645969457307E-5-2.515214502686757E-5i
5.456222735600000E14                              1.455457059865805E0-1.215673156902359E-3i         0.000000000000000E0                               2.556317894720453E-5+2.005749044251713E-5i
5.478707169950000E14                              1.454936814279784E0-1.247176338657944E-3i         0.000000000000000E0                               2.870878515686902E-5+3.597345093925348E-5i
5.478707169950000E14                              1.455176986220681E0-4.062888206777340E-9i         1.000000000000000E0                               9.992584822535076E-1+6.595866240338029E-4i
5.478707169950000E14                              1.455178797699192E0-1.304565922712508E-3i         0.000000000000000E0                               1.306850564303955E-3-1.824273585835145E-4i
5.478707169950000E14                              1.455246305649063E0-1.268376516321952E-3i         0.000000000000000E0                               -5.085886874008977E-5-8.182807653034419E-5i
5.478707169950000E14                              1.455593890495693E0-1.195920009171320E-3i         0.000000000000000E0                               -1.488199330593064E-5+1.141763156016285E-5i
5.501191604300000E14                              1.455076709086519E0-1.244971449805199E-3i         0.000000000000000E0                               1.991208109635007E-6+3.789913456463415E-5i
5.501191604300000E14                              1.455308533624131E0-3.927424137834971E-9i         1.000000000000000E0                               9.994542139107067E-1+5.785891783634856E-4i
5.501191604300000E14                              1.455381649239261E0-1.257206642749923E-3i         0.000000000000000E0                               -2.723659495337505E-5-7.481668363589410E-6i
5.501191604300000E14                              1.455539864482460E0-1.286841392390132E-3i         0.000000000000000E0                               -4.127429631310457E-6-4.238468207412763E-7i
5.501191604300000E14                              1.455720914413286E0-1.186881138012111E-3i         0.000000000000000E0                               -1.044657116715198E-5+1.038716119264190E-5i
5.523676038650000E14                              1.455209855614302E0-1.224486230573440E-3i         0.000000000000000E0                               8.131057882752396E-6+1.835175301354033E-5i
5.523676038650000E14                              1.455362659058977E0-1.257988412881417E-3i         0.000000000000000E0                               -1.751125958365125E-4+5.266888665271851E-6i
5.523676038650000E14                              1.455440019896588E0-3.803374330890789E-9i         1.000000000000000E0                               9.993511453371289E-1+5.057247856510690E-4i
5.523676038650000E14                              1.455507869386897E0-1.254077459752974E-3i         0.000000000000000E0                               2.330861500781212E-5+1.748482444669279E-4i
5.523676038650000E14                              1.455844408673351E0-1.170686441100840E-3i         0.000000000000000E0                               1.833463508963583E-5+2.791681436521203E-5i
5.546160473000000E14                              1.455135975768134E0-1.134431666520429E-3i         0.000000000000000E0                               -1.740376470089515E-5+4.424054834821788E-5i
5.546160473000000E14                              1.455225820321014E0-1.193213190620550E-3i         0.000000000000000E0                               -2.859339031914976E-5-8.119764978614916E-6i
5.546160473000000E14                              1.455550342868091E0-1.173426854108825E-3i         0.000000000000000E0                               -1.550785409375447E-4+3.058029042605206E-4i
5.546160473000000E14                              1.455571451880689E0-3.689257210797622E-9i         1.000000000000000E0                               9.993790985364199E-1+5.445860625427081E-4i
5.546160473000000E14                              1.456003451610676E0-1.094207816368912E-3i         0.000000000000000E0                               -4.579704399259464E-6-1.467548873109818E-5i
5.568644907350000E14                              1.455654602011886E0-1.170905640299400E-3i         0.000000000000000E0                               -1.262055697557119E-4+1.527195428927743E-4i
5.568644907350000E14                              1.455702855265110E0-3.518604792725953E-9i         1.000000000000000E0                               9.993267678087729E-1+4.081453877904280E-4i
5.568644907350000E14                              1.455814061248318E0-1.199145929413644E-3i         0.000000000000000E0                               -1.410112003107215E-5+1.157135003604741E-5i
5.568644907350000E14                              1.455920797902738E0-1.247492115727400E-3i         0.000000000000000E0                               -1.145662894092069E-5-1.414490825035936E-5i
5.568644907350000E14                              1.456148846760989E0-1.120133054407340E-3i         0.000000000000000E0                               -6.557735011150558E-6+1.102653852058207E-5i
5.591129341700000E14                              1.455528856223037E0-1.197274574987628E-3i         0.000000000000000E0                               2.126729912755187E-5-1.817810906589971E-5i
5.591129341700000E14                              1.455600479838576E0-1.221070288913509E-3i         0.000000000000000E0                               4.727299347290381E-5-5.156372797861213E-5i
5.591129341700000E14                              1.455834231311976E0-3.418749773610254E-9i         1.000000000000000E0                               9.994229296207333E-1+4.500729708483090E-4i
5.591129341700000E14                              1.455836208399813E0-1.190143585240796E-3i         0.000000000000000E0                               -1.587940316494496E-4+2.462615104593264E-4i
5.591129341700000E14                              1.456272390255444E0-1.073711427423705E-3i         0.000000000000000E0                               1.640133734286287E-6+4.099330744255042E-5i
5.613613776050000E14                              1.455921124229637E0-1.130532644160994E-3i         0.000000000000000E0                               -8.310834515072292E-5+1.632372158055079E-4i
5.613613776050000E14                              1.455965575086553E0-3.271288017492563E-9i         1.000000000000000E0                               9.995821073401691E-1+4.263338385079798E-4i
5.613613776050000E14                              1.456100088844185E0-1.176346046753370E-3i         0.000000000000000E0                               3.188940582573689E-5+1.859677144156984E-5i
5.613613776050000E14                              1.456165701632614E0-1.211553768080793E-3i         0.000000000000000E0                               5.302879455855486E-5+7.973659134240919E-5i
5.613613776050000E14                              1.456426451160750E0-1.083961041273730E-3i         0.000000000000000E0                               6.916544461447162E-6+7.701986377656314E-6i
5.636098210400000E14                              1.455801357480160E0-1.175188011400374E-3i         0.000000000000000E0                               2.896724811312788E-5-2.872938668993316E-5i
5.636098210400000E14                              1.455869884682312E0-1.200541340872389E-3i         0.000000000000000E0                               -1.518261559672512E-5-3.695352918443782E-5i
5.636098210400000E14                              1.456096901266338E0-3.174883248379873E-9i         1.000000000000000E0                               9.994552451091036E-1+4.814217277225003E-4i
5.636098210400000E14                              1.456102654678839E0-1.177786137648441E-3i         0.000000000000000E0                               -1.932049741465754E-4+2.274166635181423E-4i
5.636098210400000E14                              1.456533665039869E0-1.050896249370745E-3i         0.000000000000000E0                               8.126669384513717E-6+4.576433487912797E-5i
5.658582644750000E14                              1.456192414425775E0-1.122033996835954E-3i         0.000000000000000E0                               -3.653868790745957E-5+1.354165451210227E-4i
5.658582644750000E14                              1.456228215169824E0-3.054438138323241E-9i         1.000000000000000E0                               9.995597617610771E-1+4.160960131430071E-4i
5.658582644750000E14                              1.456359999976316E0-1.169632662080068E-3i         0.000000000000000E0                               -2.125140034185571E-5+1.548539816772898E-5i
5.658582644750000E14                              1.456433204052782E0-1.205688679512054E-3i         0.000000000000000E0                               -3.510456165306412E-5+1.226995058643297E-5i
5.658582644750000E14                              1.456684426108071E0-1.075207202645925E-3i         0.000000000000000E0                               4.820623205592358E-6+3.770128942134449E-6i
5.681067079100000E14                              1.456150668528613E0-1.175117512935959E-3i         0.000000000000000E0                               -6.425396640485977E-6-3.038791480308074E-5i
5.681067079100000E14                              1.456321131864299E0-1.083681061760229E-3i         0.000000000000000E0                               -5.795589671323407E-5+1.536523630695750E-4i
5.681067079100000E14                              1.456359525250415E0-2.949901335131228E-9i         1.000000000000000E0                               9.996291346012838E-1+3.577196164070856E-4i
5.681067079100000E14                              1.456471128058741E0-1.145434937556131E-3i         0.000000000000000E0                               -3.647025956581808E-5+1.867310069056214E-6i
5.681067079100000E14                              1.456806429575178E0-1.060126092740739E-3i         0.000000000000000E0                               6.088646321820842E-6+3.068402445917853E-5i
5.703551513450000E14                              1.456295389411673E0-1.165028035352168E-3i         0.000000000000000E0                               9.534241559927658E-8-4.363226968246684E-5i
5.703551513450000E14                              1.456450238825710E0-1.092547871807736E-3i         0.000000000000000E0                               -7.924215651191469E-5+1.795294614097830E-4i
5.703551513450000E14                              1.456490831863923E0-2.847195343644511E-9i         1.000000000000000E0                               9.996378290885095E-1+3.002961718775948E-4i
5.703551513450000E14                              1.456619989267634E0-1.142567965031958E-3i         0.000000000000000E0                               -2.226541991519212E-5+5.693820053523642E-5i
5.703551513450000E14                              1.456937070221050E0-1.057085230741352E-3i         0.000000000000000E0                               9.020141969630266E-6+4.287892887162000E-5i
5.726035947800000E14                              1.456423694283308E0-1.159751476579303E-3i         0.000000000000000E0                               1.526481669688563E-5-4.306322701395070E-5i
5.726035947800000E14                              1.456599395558492E0-1.077545534005048E-3i         0.000000000000000E0                               -8.061285729826614E-5+1.660272955967865E-4i
5.726035947800000E14                              1.456622152689349E0-2.757423643540527E-9i         1.000000000000000E0                               9.996997008022068E-1+2.297718338433191E-4i
5.726035947800000E14                              1.456742872443485E0-1.138213163562930E-3i         0.000000000000000E0                               -7.543506079442333E-5+8.816757061832327E-5i
5.726035947800000E14                              1.457066506690971E0-1.048902050380249E-3i         0.000000000000000E0                               1.569340840216921E-5+3.787829513859333E-5i
5.748520382150000E14                              1.456558968822377E0-1.139002323837378E-3i         0.000000000000000E0                               8.999334939953188E-6-6.811614883921050E-5i
5.748520382150000E14                              1.456724394458851E0-1.059759520860469E-3i         0.000000000000000E0                               -1.036052770433575E-4+1.683421906800937E-4i
5.748520382150000E14                              1.456753471773043E0-2.661555034463981E-9i         1.000000000000000E0                               9.995552868519738E-1+2.626720320748131E-4i
5.748520382150000E14                              1.456886242589851E0-1.118191441227200E-3i         0.000000000000000E0                               -4.052782902114008E-5+6.536288181160666E-5i
5.748520382150000E14                              1.457200105448118E0-1.042634268911149E-3i         0.000000000000000E0                               1.163472551388562E-5+4.410505061342156E-5i
5.771004816500000E14                              1.456870350164143E0-1.082137946506682E-3i         0.000000000000000E0                               -1.155036840250814E-5+1.423024914086368E-4i
5.771004816500000E14                              1.456884816059945E0-2.556476247067503E-9i         1.000000000000000E0                               9.995975243854139E-1+2.359030201410620E-4i
5.771004816500000E14                              1.457025337448164E0-1.119006928694102E-3i         0.000000000000000E0                               2.873359953563688E-5+4.416664878912924E-5i
5.771004816500000E14                              1.457031261914960E0-1.160088856841863E-3i         0.000000000000000E0                               1.204344484592899E-3+3.544371505564968E-4i
5.771004816500000E14                              1.457336320192718E0-1.034958179814210E-3i         0.000000000000000E0                               -2.240769846386560E-6+1.041750139794445E-5i
5.793489250850000E14                              1.456999308690349E0-1.076271916382752E-3i         0.000000000000000E0                               -7.204167979816165E-5+1.249019248386796E-4i
5.793489250850000E14                              1.457016189044998E0-2.475950218237459E-9i         1.000000000000000E0                               9.995934308121767E-1+2.701478997391686E-4i
5.793489250850000E14                              1.457162457379121E0-1.113870375959353E-3i         0.000000000000000E0                               -4.199021177526723E-5-1.450496160053324E-5i
5.793489250850000E14                              1.457245050391824E0-1.140219394903745E-3i         0.000000000000000E0                               -6.609838561153851E-5+1.956432886937394E-5i
5.793489250850000E14                              1.457462361380977E0-1.026389788520291E-3i         0.000000000000000E0                               1.684495158377401E-5+1.290857632767808E-5i
5.815973685200000E14                              1.457141799338246E0-1.068233739506103E-3i         0.000000000000000E0                               -3.448882289679714E-5+1.360694882341324E-4i
