% Model:              20240422_3B_SEM_sweep.mph
% Version:            COMSOL 6.3.0.420
% Date:               Nov 25 2025, 17:57
% Table:              Table 1 - 
% freq                                            neff                                              mode_overlap                                      A_eff                                             overlap
1.656353330450000E14                              1.407368541763905E0-1.125093500965612E-3i         0.000000000000000E0                               5.892294567188805E-12                             2.948438480937374E-2+3.995266466115020E-2i
1.656353330450000E14                              1.407909172893440E0-9.054713887177726E-4i         0.000000000000000E0                               5.892294567188805E-12                             -2.473107143258416E-1+2.022219667520878E-1i
1.656353330450000E14                              1.407998086828759E0-8.838435989017444E-4i         0.000000000000000E0                               5.892294567188805E-12                             -1.310526155540543E-1+8.343131518365374E-2i
1.656353330450000E14                              1.411508070391904E0-6.042144023426158E-4i         0.000000000000000E0                               5.892294567188805E-12                             1.758468829554952E-3-1.579094357779667E-2i
1.656353330450000E14                              1.411605219249066E0-5.967745772944798E-4i         0.000000000000000E0                               5.892294567188805E-12                             -2.510740411694301E-3-1.903328240038781E-3i
1.656353330450000E14                              1.411896559484812E0-6.083233189528490E-4i         0.000000000000000E0                               5.892294567188805E-12                             -1.031415232585542E-1+1.692718253322858E-1i
1.656353330450000E14                              1.411970770107581E0-6.183441857728340E-4i         0.000000000000000E0                               5.892294567188805E-12                             -2.862277065750698E-2+7.397218940134861E-3i
1.656353330450000E14                              1.417061080277433E0-8.637036699289728E-5i         1.000000000000000E0                               5.892294567188805E-12                             5.213968446698307E-1-4.304479254316621E-1i
1.656353330450000E14                              1.417138779556535E0-8.608507219970998E-5i         0.000000000000000E0                               5.892294567188805E-12                             -1.422887857519065E-2-7.443893549751950E-2i
1.656353330450000E14                              1.418412492106988E0-1.190987822797663E-2i         0.000000000000000E0                               5.892294567188805E-12                             1.269484081745046E-4-3.082477837144366E-4i
1.656353330450000E14                              1.418519665221442E0-1.113928474701359E-2i         0.000000000000000E0                               5.892294567188805E-12                             -1.273263176189900E-6+6.183777397266240E-5i
1.656353330450000E14                              1.418792276637092E0-1.197103028919133E-2i         0.000000000000000E0                               5.892294567188805E-12                             1.646345136779753E-4+2.234529502671944E-4i
1.656353330450000E14                              1.421531608166527E0-1.171646437685552E-2i         0.000000000000000E0                               5.892294567188805E-12                             3.562683752140097E-5-1.460100583986416E-5i
1.656353330450000E14                              1.421952206511457E0-1.154251897013573E-2i         0.000000000000000E0                               5.892294567188805E-12                             2.799820186320785E-5+1.134355107092905E-5i
1.656353330450000E14                              1.422744981140823E0-1.058856207598085E-2i         0.000000000000000E0                               5.892294567188805E-12                             1.122412099146246E-4+1.386494144191383E-6i
1.656353330450000E14                              1.423044623379095E0-1.056835646005685E-2i         0.000000000000000E0                               5.892294567188805E-12                             -2.620061529651114E-5+1.789416644860855E-5i
1.656353330450000E14                              1.423345200239520E0-1.107903095097038E-2i         0.000000000000000E0                               5.892294567188805E-12                             4.231756265355955E-5+1.716904975304639E-4i
1.678837764800000E14                              1.407514187625275E0-8.809960433840368E-4i         0.000000000000000E0                               5.892294567188805E-12                             2.983323179577243E-2-1.839934508256006E-3i
1.678837764800000E14                              1.407641418709994E0-8.630382446699313E-4i         0.000000000000000E0                               5.892294567188805E-12                             5.940309744260919E-3+4.697651578067692E-3i
1.678837764800000E14                              1.408033909048817E0-1.024848056428354E-3i         0.000000000000000E0                               5.892294567188805E-12                             -7.135095451161996E-2-3.718876366771670E-4i
1.678837764800000E14                              1.408082532451982E0-1.080231671577656E-3i         0.000000000000000E0                               5.892294567188805E-12                             1.891423298126535E-2+3.761623191396433E-2i
1.678837764800000E14                              1.408646238729407E0-8.588183631769410E-4i         0.000000000000000E0                               5.892294567188805E-12                             -2.635604608285729E-1+1.869036606064819E-1i
1.678837764800000E14                              1.408740822843481E0-8.305330192173898E-4i         0.000000000000000E0                               5.892294567188805E-12                             -1.307731248232650E-1+7.003357923984649E-2i
1.678837764800000E14                              1.412116185926772E0-5.785023978481314E-4i         0.000000000000000E0                               5.892294567188805E-12                             2.080468508760403E-3-1.529968199118486E-2i
